district_id,week,Post_price,treatment_control_group,Groups,total_token,total_reorder
269,5,25,30,3,1,0
269,6,25,30,3,5,4
269,11,25,30,3,3,2
269,8,25,30,3,2,0
269,7,25,30,3,1,0
269,4,25,30,3,1,0
269,3,25,30,3,2,0
269,10,25,30,3,2,0
269,14,25,30,3,3,2
269,12,25,30,3,4,4
269,9,25,30,3,1,0
269,1,25,30,3,1,0
66,0,25,10,1,2946,1878
66,14,25,10,1,8,2
66,8,25,10,1,24,9
66,3,25,10,1,32,10
66,5,25,10,1,30,31
66,4,25,10,1,21,8
66,13,25,10,1,22,7
66,1,25,10,1,20,8
66,7,25,10,1,24,8
66,10,25,10,1,27,36
66,2,25,10,1,33,11
66,6,25,10,1,25,16
66,12,25,10,1,17,6
66,11,25,10,1,23,15
66,9,25,10,1,27,27
154,0,25,10,1,357,208
154,1,25,10,1,6,1
154,10,25,10,1,2,0
154,2,25,10,1,6,0
154,4,25,10,1,2,0
154,14,25,10,1,2,0
154,12,25,10,1,2,1
154,9,25,10,1,1,0
154,6,25,10,1,5,1
154,5,25,10,1,3,1
154,13,25,10,1,5,3
154,11,25,10,1,2,1
154,8,25,10,1,2,0
154,7,25,10,1,3,0
265,0,25,30,3,2137,777
265,1,25,30,3,40,10
265,3,25,30,3,30,23
265,13,25,30,3,38,13
265,7,25,30,3,24,8
265,10,25,30,3,23,4
265,6,25,30,3,34,7
265,12,25,30,3,41,24
265,11,25,30,3,32,11
265,9,25,30,3,28,6
265,8,25,30,3,35,11
265,4,25,30,3,40,4
265,2,25,30,3,30,9
265,5,25,30,3,26,5
265,14,25,30,3,11,6
1031,0,25,10,1,16059,8966
1031,11,25,10,1,206,67
1031,12,25,10,1,210,85
1031,7,25,10,1,149,86
1031,10,25,10,1,224,84
1031,13,25,10,1,173,60
1031,8,25,10,1,201,81
1031,5,25,10,1,184,80
1031,3,25,10,1,134,51
1031,9,25,10,1,184,114
1031,2,25,10,1,119,38
1031,1,25,10,1,115,46
1031,14,25,10,1,121,21
1031,4,25,10,1,160,74
1031,6,25,10,1,146,64
657,0,25,20,2,29005,25336
657,3,25,20,2,209,234
657,13,25,20,2,234,143
657,6,25,20,2,266,304
657,4,25,20,2,229,236
657,8,25,20,2,271,280
657,12,25,20,2,254,177
657,10,25,20,2,312,281
657,9,25,20,2,258,183
657,11,25,20,2,253,241
657,7,25,20,2,191,122
657,5,25,20,2,244,188
657,2,25,20,2,183,288
657,1,25,20,2,204,126
657,14,25,20,2,127,51
162,0,25,10,1,589,255
162,1,25,10,1,7,4
162,3,25,10,1,3,0
162,5,25,10,1,3,1
162,9,25,10,1,2,1
162,8,25,10,1,2,7
162,4,25,10,1,5,1
162,13,25,10,1,5,0
162,12,25,10,1,6,0
162,2,25,10,1,6,7
162,6,25,10,1,1,0
162,11,25,10,1,5,0
162,7,25,10,1,5,0
162,14,25,10,1,3,0
162,10,25,10,1,3,2
954,0,25,20,2,2274,1014
954,12,25,20,2,25,1
954,11,25,20,2,44,2
954,5,25,20,2,46,11
954,8,25,20,2,63,35
954,7,25,20,2,30,5
954,9,25,20,2,38,12
954,6,25,20,2,42,19
954,4,25,20,2,36,10
954,10,25,20,2,51,11
954,3,25,20,2,33,20
954,14,25,20,2,26,1
954,2,25,20,2,28,22
954,1,25,20,2,29,12
954,13,25,20,2,43,7
967,10,25,30,3,10,9
967,0,25,30,3,244,60
967,6,25,30,3,8,0
967,5,25,30,3,6,0
967,3,25,30,3,4,0
967,4,25,30,3,5,0
967,7,25,30,3,6,0
967,1,25,30,3,7,0
967,12,25,30,3,4,1
967,13,25,30,3,5,5
967,9,25,30,3,2,0
967,2,25,30,3,7,0
967,14,25,30,3,4,0
967,8,25,30,3,4,5
967,11,25,30,3,4,4
164,0,25,10,1,588,86
164,1,25,10,1,10,1
164,4,25,10,1,13,1
164,6,25,10,1,9,8
164,2,25,10,1,9,0
164,10,25,10,1,9,1
164,13,25,10,1,11,0
164,8,25,10,1,9,4
164,3,25,10,1,7,1
164,11,25,10,1,9,0
164,5,25,10,1,5,0
164,12,25,10,1,10,0
164,7,25,10,1,7,1
164,14,25,10,1,7,0
164,9,25,10,1,6,2
931,0,25,10,1,842,415
931,11,25,10,1,13,28
931,5,25,10,1,5,5
931,10,25,10,1,11,10
931,14,25,10,1,4,1
931,6,25,10,1,15,3
931,12,25,10,1,8,0
931,7,25,10,1,9,10
931,4,25,10,1,11,4
931,8,25,10,1,8,10
931,9,25,10,1,13,16
931,13,25,10,1,8,3
931,1,25,10,1,9,2
931,2,25,10,1,5,2
931,3,25,10,1,4,7
360,0,25,10,1,895,830
360,9,25,10,1,6,1
360,11,25,10,1,11,3
360,3,25,10,1,10,0
360,6,25,10,1,11,14
360,5,25,10,1,9,12
360,1,25,10,1,13,18
360,2,25,10,1,10,11
360,8,25,10,1,6,0
360,12,25,10,1,5,1
360,7,25,10,1,5,6
360,4,25,10,1,9,0
360,10,25,10,1,8,0
360,13,25,10,1,3,1
360,14,25,10,1,1,0
986,0,35,21,2,2996,1087
986,14,35,21,2,6,1
986,3,35,21,2,20,1
986,10,35,21,2,29,5
986,9,35,21,2,21,4
986,2,35,21,2,39,3
986,12,35,21,2,30,2
986,11,35,21,2,19,6
986,8,35,21,2,41,9
986,4,35,21,2,24,9
986,5,35,21,2,29,7
986,6,35,21,2,29,3
986,1,35,21,2,40,13
986,7,35,21,2,30,2
986,13,35,21,2,27,1
134,0,25,20,2,9797,2801
134,5,25,20,2,129,34
134,3,25,20,2,111,48
134,11,25,20,2,153,48
134,2,25,20,2,99,33
134,14,25,20,2,65,6
134,6,25,20,2,130,49
134,4,25,20,2,132,55
134,12,25,20,2,134,28
134,13,25,20,2,122,22
134,9,25,20,2,114,43
134,1,25,20,2,108,49
134,7,25,20,2,90,41
134,10,25,20,2,140,54
134,8,25,20,2,134,52
245,0,25,30,3,594,135
245,7,25,30,3,12,4
245,11,25,30,3,15,1
245,8,25,30,3,7,2
245,3,25,30,3,8,0
245,6,25,30,3,19,14
245,5,25,30,3,4,3
245,2,25,30,3,8,1
245,13,25,30,3,5,0
245,1,25,30,3,12,4
245,10,25,30,3,7,5
245,12,25,30,3,8,1
245,9,25,30,3,6,0
245,14,25,30,3,2,0
245,4,25,30,3,7,2
971,1,25,30,3,2,0
971,0,25,30,3,47,3
971,4,25,30,3,1,0
971,10,25,30,3,3,0
971,13,25,30,3,2,0
971,6,25,30,3,1,0
971,11,25,30,3,1,0
971,8,25,30,3,1,0
971,12,25,30,3,1,0
971,5,25,30,3,2,1
971,7,25,30,3,1,0
1027,0,25,20,2,25,1
1027,13,25,20,2,1,0
1027,2,25,20,2,1,0
1027,3,25,20,2,1,0
1027,5,25,20,2,1,1
1027,4,25,20,2,1,0
1027,14,25,20,2,1,0
422,0,25,0,,3190,2312
422,1,25,0,,41,28
422,3,25,0,,49,46
422,7,25,0,,35,30
422,9,25,0,,33,22
422,4,25,0,,45,75
422,5,25,0,,35,38
422,10,25,0,,30,9
422,6,25,0,,47,36
422,14,25,0,,20,1
422,8,25,0,,36,74
422,2,25,0,,38,27
422,12,25,0,,26,15
422,13,25,0,,34,15
422,11,25,0,,36,21
175,10,25,10,1,7,2
175,0,25,10,1,215,84
175,2,25,10,1,4,7
175,11,25,10,1,3,1
175,4,25,10,1,4,0
175,9,25,10,1,1,0
175,3,25,10,1,1,0
175,5,25,10,1,1,0
175,7,25,10,1,1,0
175,1,25,10,1,2,0
175,6,25,10,1,1,3
175,13,25,10,1,2,0
175,8,25,10,1,1,0
426,0,25,0,,6759,6382
426,3,25,0,,90,64
426,4,25,0,,68,20
426,7,25,0,,95,148
426,6,25,0,,89,21
426,10,25,0,,90,53
426,8,25,0,,66,84
426,2,25,0,,115,122
426,12,25,0,,51,12
426,5,25,0,,74,41
426,9,25,0,,85,132
426,1,25,0,,77,190
426,11,25,0,,70,28
426,13,25,0,,52,16
426,14,25,0,,31,5
914,0,25,20,2,184,27
914,11,25,20,2,1,0
914,6,25,20,2,8,0
914,7,25,20,2,2,1
914,12,25,20,2,2,0
914,5,25,20,2,6,0
914,13,25,20,2,2,0
914,4,25,20,2,3,0
914,3,25,20,2,6,0
914,1,25,20,2,5,0
914,9,25,20,2,2,0
914,14,25,20,2,2,0
914,8,25,20,2,1,0
991,0,25,30,3,499,98
991,2,25,30,3,5,3
991,11,25,30,3,15,7
991,12,25,30,3,8,0
991,7,25,30,3,11,0
991,6,25,30,3,11,1
991,5,25,30,3,13,0
991,1,25,30,3,6,0
991,8,25,30,3,18,1
991,13,25,30,3,12,3
991,3,25,30,3,3,0
991,10,25,30,3,14,6
991,4,25,30,3,5,4
991,14,25,30,3,6,0
991,9,25,30,3,13,4
233,0,25,20,2,4707,1312
233,3,25,20,2,50,12
233,7,25,20,2,39,11
233,6,25,20,2,62,6
233,4,25,20,2,61,11
233,8,25,20,2,39,5
233,5,25,20,2,80,15
233,9,25,20,2,46,8
233,1,25,20,2,50,13
233,12,25,20,2,46,11
233,10,25,20,2,61,6
233,13,25,20,2,64,5
233,2,25,20,2,50,12
233,11,25,20,2,65,9
233,14,25,20,2,30,0
92,3,25,30,3,10,3
92,0,25,30,3,801,517
92,4,25,30,3,13,5
92,12,25,30,3,12,1
92,9,25,30,3,16,8
92,11,25,30,3,17,5
92,5,25,30,3,16,1
92,14,25,30,3,13,4
92,8,25,30,3,15,10
92,13,25,30,3,9,1
92,6,25,30,3,7,2
92,2,25,30,3,17,6
92,7,25,30,3,11,4
92,1,25,30,3,18,8
92,10,25,30,3,9,3
163,0,25,10,1,218,119
163,5,25,10,1,4,0
163,12,25,10,1,3,0
163,9,25,10,1,4,2
163,14,25,10,1,3,1
163,4,25,10,1,2,1
163,10,25,10,1,2,0
163,2,25,10,1,1,2
163,11,25,10,1,2,0
163,6,25,10,1,2,0
163,3,25,10,1,2,0
163,13,25,10,1,1,0
308,0,25,10,1,147,29
308,3,25,10,1,7,0
308,6,25,10,1,5,0
308,5,25,10,1,3,0
308,9,25,10,1,5,0
308,12,25,10,1,1,0
308,2,25,10,1,1,0
308,11,25,10,1,2,0
308,10,25,10,1,2,1
308,1,25,10,1,2,0
308,14,25,10,1,1,0
308,13,25,10,1,2,0
308,7,25,10,1,1,0
308,4,25,10,1,2,0
308,8,25,10,1,1,0
930,0,25,10,1,527,699
930,7,25,10,1,4,3
930,13,25,10,1,5,0
930,9,25,10,1,6,9
930,1,25,10,1,2,3
930,11,25,10,1,1,0
930,14,25,10,1,2,0
930,8,25,10,1,5,4
930,4,25,10,1,1,1
930,2,25,10,1,2,0
930,12,25,10,1,3,1
930,6,25,10,1,2,0
930,10,25,10,1,3,1
930,5,25,10,1,1,0
930,3,25,10,1,2,0
118,0,30,21,2,1195,686
118,14,30,21,2,10,0
118,10,30,21,2,31,5
118,13,30,21,2,15,5
118,1,30,21,2,15,3
118,7,30,21,2,12,5
118,11,30,21,2,20,9
118,12,30,21,2,18,5
118,4,30,21,2,8,2
118,2,30,21,2,13,1
118,5,30,21,2,18,5
118,3,30,21,2,10,3
118,8,30,21,2,18,9
118,6,30,21,2,21,16
118,9,30,21,2,9,2
272,0,25,30,3,1062,250
272,5,25,30,3,16,1
272,12,25,30,3,17,0
272,8,25,30,3,9,7
272,11,25,30,3,24,0
272,6,25,30,3,13,0
272,1,25,30,3,14,0
272,13,25,30,3,13,0
272,9,25,30,3,25,0
272,10,25,30,3,33,1
272,4,25,30,3,9,3
272,3,25,30,3,16,4
272,7,25,30,3,4,1
272,2,25,30,3,4,2
916,0,25,30,3,1810,439
916,11,25,30,3,41,4
916,5,25,30,3,65,1
916,6,25,30,3,56,5
916,3,25,30,3,49,3
916,4,25,30,3,53,2
916,13,25,30,3,37,0
916,10,25,30,3,29,0
916,12,25,30,3,30,1
916,9,25,30,3,26,2
916,8,25,30,3,41,5
916,7,25,30,3,19,2
916,14,25,30,3,16,0
916,1,25,30,3,29,0
916,2,25,30,3,37,18
75,0,25,10,1,91725,107365
75,6,25,10,1,1241,891
75,7,25,10,1,899,831
75,5,25,10,1,1272,949
75,8,25,10,1,1228,988
75,1,25,10,1,1009,1190
75,9,25,10,1,1039,754
75,12,25,10,1,1059,603
75,10,25,10,1,1170,784
75,4,25,10,1,745,1057
75,11,25,10,1,1025,739
75,13,25,10,1,1033,426
75,2,25,10,1,1115,927
75,3,25,10,1,1010,795
75,14,25,10,1,210,114
302,0,25,10,1,20082,14330
302,8,25,10,1,231,104
302,10,25,10,1,229,175
302,14,25,10,1,71,17
302,7,25,10,1,126,84
302,4,25,10,1,192,183
302,9,25,10,1,188,144
302,12,25,10,1,178,90
302,5,25,10,1,210,119
302,2,25,10,1,158,94
302,11,25,10,1,198,116
302,13,25,10,1,184,52
302,1,25,10,1,127,119
302,6,25,10,1,186,161
302,3,25,10,1,170,172
984,0,25,20,2,344,130
984,14,25,20,2,3,0
984,3,25,20,2,5,0
984,12,25,20,2,8,4
984,8,25,20,2,5,0
984,11,25,20,2,9,0
984,6,25,20,2,7,0
984,10,25,20,2,10,1
984,1,25,20,2,3,0
984,7,25,20,2,5,0
984,13,25,20,2,4,0
984,5,25,20,2,2,0
984,4,25,20,2,3,7
984,9,25,20,2,4,1
984,2,25,20,2,1,0
172,0,35,11,1,20380,17491
172,1,35,11,1,162,188
172,6,35,11,1,160,96
172,9,35,11,1,150,111
172,11,35,11,1,134,76
172,3,35,11,1,150,104
172,10,35,11,1,169,144
172,4,35,11,1,155,94
172,2,35,11,1,135,127
172,13,35,11,1,117,70
172,8,35,11,1,174,180
172,5,35,11,1,171,172
172,12,35,11,1,125,70
172,7,35,11,1,113,106
172,14,35,11,1,58,7
78,0,25,10,1,22239,28259
78,6,25,10,1,227,240
78,10,25,10,1,225,178
78,11,25,10,1,272,260
78,9,25,10,1,194,209
78,8,25,10,1,224,303
78,2,25,10,1,215,209
78,7,25,10,1,195,315
78,12,25,10,1,216,188
78,13,25,10,1,215,99
78,5,25,10,1,308,318
78,3,25,10,1,206,257
78,4,25,10,1,176,284
78,1,25,10,1,184,171
78,14,25,10,1,65,24
924,0,25,10,1,82,55
924,14,25,10,1,1,0
924,10,25,10,1,2,5
924,1,25,10,1,1,1
924,4,25,10,1,1,0
924,6,25,10,1,1,0
924,12,25,10,1,1,0
924,13,25,10,1,1,0
973,0,25,30,3,264,67
973,8,25,30,3,5,1
973,6,25,30,3,2,0
973,5,25,30,3,10,3
973,1,25,30,3,7,4
973,10,25,30,3,14,1
973,11,25,30,3,3,1
973,3,25,30,3,5,0
973,12,25,30,3,10,5
973,4,25,30,3,5,1
973,7,25,30,3,2,1
973,13,25,30,3,6,3
973,2,25,30,3,1,0
973,14,25,30,3,1,0
973,9,25,30,3,1,1
955,0,25,20,2,564,202
955,10,25,20,2,14,6
955,12,25,20,2,7,0
955,8,25,20,2,9,5
955,4,25,20,2,11,0
955,2,25,20,2,6,1
955,3,25,20,2,6,1
955,13,25,20,2,12,0
955,6,25,20,2,15,7
955,14,25,20,2,5,1
955,11,25,20,2,10,3
955,9,25,20,2,9,4
955,1,25,20,2,13,1
955,7,25,20,2,4,0
955,5,25,20,2,8,5
1020,0,25,30,3,3213,512
1020,7,25,30,3,33,5
1020,6,25,30,3,71,4
1020,5,25,30,3,84,11
1020,4,25,30,3,53,4
1020,9,25,30,3,63,3
1020,1,25,30,3,46,8
1020,8,25,30,3,50,3
1020,11,25,30,3,75,8
1020,2,25,30,3,34,12
1020,10,25,30,3,65,6
1020,12,25,30,3,68,8
1020,3,25,30,3,44,4
1020,13,25,30,3,72,12
1020,14,25,30,3,30,0
125,0,25,10,1,10989,6119
125,8,25,10,1,124,37
125,11,25,10,1,119,47
125,4,25,10,1,127,93
125,6,25,10,1,122,58
125,5,25,10,1,110,48
125,14,25,10,1,50,12
125,13,25,10,1,104,34
125,9,25,10,1,106,38
125,7,25,10,1,80,50
125,2,25,10,1,110,90
125,10,25,10,1,119,61
125,12,25,10,1,115,33
125,3,25,10,1,83,33
125,1,25,10,1,115,62
140,0,30,11,1,496,228
140,7,30,11,1,6,11
140,2,30,11,1,4,0
140,3,30,11,1,3,2
140,12,30,11,1,8,1
140,1,30,11,1,4,3
140,13,30,11,1,5,3
140,8,30,11,1,4,4
140,5,30,11,1,8,13
140,11,30,11,1,4,3
140,6,30,11,1,4,4
140,14,30,11,1,2,0
140,9,30,11,1,1,1
140,4,30,11,1,8,12
140,10,30,11,1,3,0
298,0,25,10,1,1804,749
298,6,25,10,1,12,3
298,3,25,10,1,15,5
298,8,25,10,1,18,4
298,2,25,10,1,16,5
298,11,25,10,1,24,3
298,7,25,10,1,6,5
298,12,25,10,1,22,10
298,4,25,10,1,20,4
298,9,25,10,1,26,6
298,10,25,10,1,23,1
298,13,25,10,1,20,6
298,14,25,10,1,3,0
298,5,25,10,1,18,11
298,1,25,10,1,11,4
1015,2,40,31,3,2,1
1015,0,40,31,3,286,80
1015,7,40,31,3,7,5
1015,4,40,31,3,2,0
1015,3,40,31,3,7,4
1015,5,40,31,3,2,0
1015,6,40,31,3,3,2
1015,12,40,31,3,3,0
1015,13,40,31,3,7,1
1015,9,40,31,3,4,2
1015,11,40,31,3,3,1
1015,8,40,31,3,6,4
1015,14,40,31,3,2,0
1015,1,40,31,3,1,0
1015,10,40,31,3,3,2
289,3,25,30,3,6,1
289,0,25,30,3,315,100
289,2,25,30,3,6,1
289,11,25,30,3,12,10
289,6,25,30,3,5,0
289,10,25,30,3,7,2
289,4,25,30,3,3,0
289,13,25,30,3,6,3
289,8,25,30,3,8,3
289,12,25,30,3,8,2
289,7,25,30,3,8,2
289,1,25,30,3,3,0
289,5,25,30,3,4,0
289,9,25,30,3,2,1
289,14,25,30,3,2,0
983,0,25,20,2,308,143
983,7,25,20,2,4,1
983,10,25,20,2,11,0
983,13,25,20,2,3,0
983,4,25,20,2,4,1
983,9,25,20,2,2,0
983,2,25,20,2,5,0
983,6,25,20,2,7,0
983,11,25,20,2,7,2
983,8,25,20,2,7,0
983,3,25,20,2,1,0
983,12,25,20,2,5,0
983,5,25,20,2,6,2
983,1,25,20,2,7,1
983,14,25,20,2,2,0
913,0,30,31,3,334,70
913,8,30,31,3,4,0
913,7,30,31,3,4,3
913,13,30,31,3,5,4
913,11,30,31,3,4,1
913,3,30,31,3,9,3
913,4,30,31,3,6,0
913,10,30,31,3,1,0
913,6,30,31,3,10,3
913,1,30,31,3,13,1
913,5,30,31,3,8,1
913,12,30,31,3,8,6
913,14,30,31,3,4,0
913,2,30,31,3,6,1
913,9,30,31,3,7,3
374,0,25,10,1,2786,1218
374,12,25,10,1,24,7
374,7,25,10,1,15,2
374,11,25,10,1,26,13
374,8,25,10,1,36,9
374,2,25,10,1,24,1
374,14,25,10,1,25,7
374,10,25,10,1,38,7
374,5,25,10,1,31,10
374,4,25,10,1,42,13
374,3,25,10,1,35,17
374,1,25,10,1,36,12
374,13,25,10,1,28,7
374,6,25,10,1,32,7
374,9,25,10,1,17,5
1014,0,25,30,3,55,2
1014,9,25,30,3,3,0
1014,10,25,30,3,1,0
1014,2,25,30,3,1,0
1014,7,25,30,3,1,0
1014,5,25,30,3,7,0
1014,8,25,30,3,3,0
1014,6,25,30,3,1,0
1014,12,25,30,3,2,0
1014,1,25,30,3,2,0
1014,13,25,30,3,1,0
1014,11,25,30,3,1,0
935,0,25,10,1,800,413
935,7,25,10,1,7,6
935,9,25,10,1,5,2
935,11,25,10,1,10,5
935,10,25,10,1,13,0
935,8,25,10,1,12,4
935,12,25,10,1,15,1
935,6,25,10,1,12,1
935,1,25,10,1,11,10
935,4,25,10,1,12,2
935,3,25,10,1,15,15
935,13,25,10,1,9,0
935,5,25,10,1,7,3
935,14,25,10,1,8,1
935,2,25,10,1,8,1
216,0,25,20,2,433,33
216,10,25,20,2,12,1
216,1,25,20,2,5,6
216,8,25,20,2,7,0
216,5,25,20,2,11,8
216,3,25,20,2,10,0
216,7,25,20,2,8,0
216,12,25,20,2,10,0
216,9,25,20,2,12,0
216,6,25,20,2,10,0
216,11,25,20,2,10,0
216,13,25,20,2,10,0
216,14,25,20,2,6,0
216,2,25,20,2,1,0
216,4,25,20,2,2,0
286,0,25,10,1,1415,661
286,8,25,10,1,24,6
286,7,25,10,1,16,3
286,10,25,10,1,37,1
286,4,25,10,1,20,2
286,11,25,10,1,15,1
286,12,25,10,1,27,4
286,3,25,10,1,15,6
286,2,25,10,1,20,5
286,5,25,10,1,29,10
286,13,25,10,1,10,0
286,1,25,10,1,15,5
286,6,25,10,1,22,4
286,9,25,10,1,15,7
286,14,25,10,1,11,1
999,0,25,30,3,275,120
999,5,25,30,3,3,0
999,4,25,30,3,2,0
999,9,25,30,3,6,5
999,11,25,30,3,5,0
999,10,25,30,3,7,1
999,13,25,30,3,7,0
999,14,25,30,3,1,0
999,2,25,30,3,1,0
999,1,25,30,3,3,0
999,6,25,30,3,3,0
999,12,25,30,3,5,4
999,8,25,30,3,3,0
999,7,25,30,3,2,0
999,3,25,30,3,1,0
173,0,25,10,1,5670,3626
173,1,25,10,1,53,29
173,2,25,10,1,37,39
173,13,25,10,1,49,28
173,8,25,10,1,65,70
173,9,25,10,1,54,30
173,11,25,10,1,60,43
173,5,25,10,1,65,55
173,7,25,10,1,40,14
173,6,25,10,1,55,20
173,4,25,10,1,54,27
173,14,25,10,1,26,5
173,10,25,10,1,43,36
173,12,25,10,1,61,31
173,3,25,10,1,46,18
194,0,25,30,3,8042,2460
194,2,25,30,3,75,5
194,11,25,30,3,87,12
194,5,25,30,3,87,7
194,4,25,30,3,97,30
194,10,25,30,3,92,19
194,6,25,30,3,123,49
194,1,25,30,3,105,32
194,9,25,30,3,99,12
194,12,25,30,3,91,12
194,7,25,30,3,66,14
194,14,25,30,3,58,1
194,13,25,30,3,91,12
194,3,25,30,3,94,21
194,8,25,30,3,91,26
59,13,25,10,1,1,0
59,0,25,10,1,354,135
59,2,25,10,1,5,0
59,11,25,10,1,6,1
59,14,25,10,1,3,0
59,3,25,10,1,1,0
59,9,25,10,1,2,0
59,8,25,10,1,7,0
59,6,25,10,1,2,0
59,12,25,10,1,5,0
59,10,25,10,1,2,0
59,5,25,10,1,2,2
59,7,25,10,1,5,1
59,1,25,10,1,1,0
59,4,25,10,1,1,0
122,0,25,20,2,1,0
122,8,25,20,2,1,1
960,0,25,10,1,2733,1904
960,7,25,10,1,33,8
960,4,25,10,1,44,22
960,3,25,10,1,43,32
960,2,25,10,1,34,28
960,8,25,10,1,44,22
960,1,25,10,1,50,42
960,9,25,10,1,34,20
960,14,25,10,1,19,1
960,13,25,10,1,49,13
960,12,25,10,1,38,15
960,5,25,10,1,55,57
960,11,25,10,1,53,44
960,6,25,10,1,38,14
960,10,25,10,1,54,39
985,0,25,20,2,529,99
985,5,25,20,2,6,0
985,12,25,20,2,8,2
985,13,25,20,2,10,0
985,1,25,20,2,4,0
985,2,25,20,2,5,0
985,6,25,20,2,7,0
985,11,25,20,2,3,1
985,3,25,20,2,6,0
985,4,25,20,2,7,0
985,14,25,20,2,3,0
985,7,25,20,2,3,1
985,9,25,20,2,3,0
985,8,25,20,2,4,0
985,10,25,20,2,1,0
1030,0,25,10,1,1701,812
1030,10,25,10,1,22,7
1030,4,25,10,1,13,3
1030,12,25,10,1,14,6
1030,13,25,10,1,18,4
1030,5,25,10,1,17,2
1030,3,25,10,1,6,0
1030,6,25,10,1,15,5
1030,2,25,10,1,20,4
1030,14,25,10,1,14,0
1030,11,25,10,1,18,10
1030,8,25,10,1,12,1
1030,7,25,10,1,12,23
1030,9,25,10,1,9,10
1030,1,25,10,1,7,3
313,0,25,0,,14662,3229
313,2,25,0,,184,34
313,4,25,0,,186,42
313,14,25,0,,84,1
313,9,25,0,,158,83
313,3,25,0,,220,58
313,6,25,0,,201,63
313,8,25,0,,176,57
313,5,25,0,,216,60
313,12,25,0,,195,45
313,7,25,0,,147,56
313,10,25,0,,170,60
313,1,25,0,,214,42
313,11,25,0,,170,54
313,13,25,0,,137,13
81,9,25,10,1,5,0
81,0,25,10,1,271,191
81,10,25,10,1,7,1
81,13,25,10,1,5,1
81,5,25,10,1,3,0
81,12,25,10,1,3,0
81,8,25,10,1,5,1
81,11,25,10,1,6,3
81,7,25,10,1,4,1
81,6,25,10,1,4,4
81,2,25,10,1,3,0
81,1,25,10,1,5,0
165,0,25,10,1,12772,6120
165,7,25,10,1,53,30
165,5,25,10,1,99,45
165,6,25,10,1,79,64
165,4,25,10,1,68,19
165,12,25,10,1,102,38
165,3,25,10,1,90,68
165,1,25,10,1,67,22
165,9,25,10,1,76,40
165,13,25,10,1,92,32
165,2,25,10,1,52,25
165,11,25,10,1,88,61
165,8,25,10,1,98,39
165,14,25,10,1,61,9
165,10,25,10,1,77,31
315,9,25,10,1,79,64
315,11,25,10,1,94,72
315,0,25,10,1,9404,8745
315,4,25,10,1,103,58
315,3,25,10,1,91,37
315,6,25,10,1,107,101
315,7,25,10,1,58,42
315,10,25,10,1,96,74
315,1,25,10,1,103,52
315,13,25,10,1,99,23
315,8,25,10,1,92,55
315,2,25,10,1,101,35
315,5,25,10,1,90,71
315,12,25,10,1,106,73
315,14,25,10,1,31,12
180,11,25,20,2,1,0
180,0,25,20,2,6,1
180,14,25,20,2,1,0
195,0,40,21,2,11417,9586
195,10,40,21,2,75,81
195,7,40,21,2,59,69
195,11,40,21,2,49,49
195,2,40,21,2,58,51
195,4,40,21,2,56,62
195,1,40,21,2,50,56
195,3,40,21,2,53,28
195,9,40,21,2,69,106
195,13,40,21,2,62,46
195,5,40,21,2,66,110
195,8,40,21,2,63,79
195,6,40,21,2,72,151
195,12,40,21,2,55,63
195,14,40,21,2,30,5
82,0,25,10,1,70322,63112
82,9,25,10,1,465,458
82,11,25,10,1,518,465
82,13,25,10,1,595,287
82,10,25,10,1,516,466
82,2,25,10,1,422,369
82,1,25,10,1,371,346
82,3,25,10,1,529,478
82,5,25,10,1,476,434
82,12,25,10,1,490,437
82,8,25,10,1,535,444
82,6,25,10,1,511,475
82,7,25,10,1,328,363
82,4,25,10,1,467,527
82,14,25,10,1,256,127
133,0,25,20,2,3659,691
133,13,25,20,2,44,3
133,9,25,20,2,33,4
133,1,25,20,2,39,8
133,6,25,20,2,48,18
133,7,25,20,2,28,12
133,4,25,20,2,38,12
133,3,25,20,2,61,17
133,2,25,20,2,40,12
133,12,25,20,2,45,8
133,5,25,20,2,49,4
133,14,25,20,2,14,0
133,8,25,20,2,36,4
133,11,25,20,2,43,7
133,10,25,20,2,65,15
980,5,40,21,2,4,0
980,10,40,21,2,4,1
980,0,40,21,2,721,1915
980,8,40,21,2,6,0
980,9,40,21,2,5,0
980,1,40,21,2,4,0
980,13,40,21,2,5,0
980,6,40,21,2,5,0
980,11,40,21,2,3,1
980,4,40,21,2,6,2
980,2,40,21,2,8,4
980,14,40,21,2,2,1
980,3,40,21,2,3,0
980,7,40,21,2,7,2
980,12,40,21,2,3,2
42,0,25,10,1,35199,28106
42,8,25,10,1,313,271
42,1,25,10,1,287,301
42,10,25,10,1,270,261
42,4,25,10,1,252,226
42,12,25,10,1,217,148
42,5,25,10,1,263,245
42,6,25,10,1,285,280
42,7,25,10,1,164,214
42,14,25,10,1,97,36
42,11,25,10,1,281,176
42,9,25,10,1,239,234
42,13,25,10,1,206,101
42,2,25,10,1,290,316
42,3,25,10,1,265,231
151,0,25,10,1,11042,7032
151,9,25,10,1,81,98
151,6,25,10,1,83,61
151,1,25,10,1,58,72
151,3,25,10,1,89,78
151,11,25,10,1,71,48
151,8,25,10,1,94,56
151,12,25,10,1,82,33
151,2,25,10,1,76,72
151,7,25,10,1,68,65
151,4,25,10,1,74,65
151,5,25,10,1,69,55
151,14,25,10,1,34,3
151,10,25,10,1,77,46
151,13,25,10,1,71,38
1028,0,25,10,1,2086,1520
